,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,InternetService_Fiber optic,InternetService_No
6738,3590-TCXTB,1,1,Month-to-month,0,Mailed check,20.35,20.35,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
6739,6994-KERXL,4,1,Month-to-month,1,Electronic check,55.9,238.5,0,Male,0,0,0,No,DSL,No,No,No,No,No,Yes,0,0,0,1,0,1,0,0
6740,7957-RYHQD,40,1,Month-to-month,1,Credit card (automatic),79.2,3233.85,1,Female,1,0,0,No,Fiber optic,Yes,Yes,No,No,No,No,0,0,1,0,0,0,1,0
6741,2180-DXNEG,12,1,Month-to-month,1,Electronic check,96.0,1062.1,1,Female,0,0,0,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
6742,1960-UOTYM,52,1,Two year,0,Electronic check,79.2,4016.3,0,Male,0,1,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,0,1,0,1,0,1,0,0
6743,2740-JFBOK,10,1,Month-to-month,1,Electronic check,24.0,226.55,0,Male,0,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,1,0,1,0,1
6744,6500-JVEGC,68,1,One year,0,Bank transfer (automatic),101.35,7110.75,0,Male,0,0,0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,1,1,0
6745,5515-AKOAJ,54,1,Month-to-month,1,Electronic check,100.1,5440.9,1,Female,0,0,0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,0,1,0,0,1,0
6746,8976-OQHGT,4,1,Month-to-month,0,Mailed check,56.5,235.1,1,Female,0,1,1,No,DSL,No,Yes,No,Yes,No,No,0,0,0,0,1,0,0,0
6747,5245-VDBUR,52,0,One year,0,Mailed check,35.45,1958.95,0,Female,0,1,0,No phone service,DSL,Yes,No,Yes,No,No,No,1,0,0,0,1,0,0,0
6748,6230-BSUXY,1,1,Month-to-month,1,Electronic check,85.0,85,1,Female,1,0,0,No,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,0,1,0
6749,8469-SNFFH,70,1,One year,0,Bank transfer (automatic),79.4,5528.9,0,Male,0,1,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,1,0,0,0,0,1,0,0
6750,2144-ESWKO,43,0,One year,1,Credit card (automatic),35.2,1463.7,0,Male,0,0,0,No phone service,DSL,Yes,No,Yes,No,No,No,1,0,1,0,0,1,0,0
6751,1241-FPMOF,52,1,Two year,0,Mailed check,19.65,1025.05,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,1,0,1
6752,9928-BZVLZ,12,0,Two year,0,Mailed check,49.85,552.1,0,Female,0,0,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0,1,0,0,1,0,0,0
6753,4114-QMKVN,56,1,One year,0,Bank transfer (automatic),68.75,3815.4,0,Female,0,1,1,Yes,DSL,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0,0,0
6754,2775-SEFEE,0,1,Two year,1,Bank transfer (automatic),61.9, ,0,Male,0,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,0,1,0,0,0,1,0,0
6755,9003-CPATH,42,1,Month-to-month,0,Electronic check,79.9,3313.4,0,Male,0,0,0,Yes,Fiber optic,No,No,Yes,No,No,No,0,0,0,1,0,1,1,0
6756,1754-GKYPY,22,1,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,0,Male,1,1,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,0,0,1,1,0
6757,5294-CDGWY,51,0,One year,0,Electronic check,59.3,3014.65,1,Male,0,1,1,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,1,0,0,1,0,1,0,0
6758,7956-XQWGU,27,1,Month-to-month,1,Credit card (automatic),19.4,460.25,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,1,0,0,1,0,1
6759,1591-MQJTP,51,1,One year,1,Bank transfer (automatic),93.65,4839.15,0,Male,1,1,0,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,1,0,0,0,0,1,1,0
6760,5295-PCJOO,4,1,Month-to-month,1,Electronic check,49.4,184.4,1,Male,0,0,1,No,DSL,Yes,No,No,No,No,No,0,0,0,1,0,1,0,0
6761,2369-FEVNO,1,1,Month-to-month,1,Mailed check,19.9,19.9,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
6762,9863-JZAIC,35,1,Month-to-month,0,Mailed check,55.0,2010.55,1,Male,0,0,0,No,DSL,No,No,No,No,Yes,No,0,0,0,0,1,1,0,0
6763,7471-MQPOS,71,1,One year,1,Bank transfer (automatic),72.9,5139.65,0,Male,1,1,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,1,0,0,0,0,1,0,0
6764,7660-HDPJV,1,1,Month-to-month,1,Electronic check,69.2,69.2,1,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,0,1,0
6765,5115-SQAAU,69,1,Two year,1,Bank transfer (automatic),25.6,1673.4,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,0,0,1
6766,9845-QOMAD,14,1,One year,0,Mailed check,19.75,309.35,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
6767,7672-VFMXZ,57,1,Month-to-month,0,Electronic check,55.7,3171.6,0,Male,0,1,0,No,DSL,Yes,No,No,Yes,No,No,0,0,0,1,0,1,0,0
6768,9739-JLPQJ,72,1,Two year,0,Credit card (automatic),117.5,8670.1,0,Female,0,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,1,0
6769,9916-AYHTC,48,1,Two year,0,Credit card (automatic),19.85,916,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
6770,3855-ONCAR,4,1,Month-to-month,1,Mailed check,78.9,299.75,0,Female,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,0,0,0,1,0,1,0
6771,1488-SYSFC,31,1,Month-to-month,1,Electronic check,20.65,702.05,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,1,0,1,0,1
6772,7931-PXHFC,38,1,One year,1,Mailed check,62.3,2354.8,1,Male,0,0,0,No,DSL,No,No,Yes,Yes,No,Yes,1,0,0,0,1,1,0,0
6773,3990-QYKBE,37,1,Month-to-month,1,Electronic check,92.5,3473.4,1,Male,1,1,0,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
6774,0970-QXPXW,1,1,Month-to-month,0,Mailed check,19.65,19.65,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
6775,3259-KNMRR,57,1,Two year,1,Bank transfer (automatic),79.75,4438.2,0,Male,1,0,0,Yes,DSL,No,Yes,Yes,No,Yes,Yes,0,1,0,0,0,1,0,0
6776,6120-RJKLU,62,1,Two year,1,Credit card (automatic),79.95,4819.75,0,Female,1,1,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
6777,9572-WUKSB,3,0,Month-to-month,1,Electronic check,29.9,92.25,0,Male,0,1,0,No phone service,DSL,No,No,No,Yes,No,No,0,0,0,1,0,1,0,0
6778,5893-KCLGT,72,1,Two year,1,Mailed check,19.75,1567,0,Female,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
6779,0076-LVEPS,29,0,Month-to-month,1,Mailed check,45.0,1242.45,0,Male,0,0,1,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0,0,0,0,1,1,0,0
6780,3640-JQGJG,13,1,Month-to-month,0,Bank transfer (automatic),44.8,559.2,0,Male,0,1,1,No,DSL,No,No,No,No,No,No,0,0,0,0,0,1,0,0
6781,4919-MOAVT,3,1,Month-to-month,0,Electronic check,69.65,220.1,1,Male,0,0,1,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
6782,1596-OQSPS,11,1,Month-to-month,0,Electronic check,51.1,531.15,0,Female,0,0,0,No,DSL,No,Yes,No,No,No,No,0,0,0,1,0,0,0,0
6783,9867-XOBQA,21,0,Two year,0,Mailed check,53.15,1183.2,0,Female,0,0,1,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,0,1,0,0,1,0,0,0
6784,9546-KDTRB,19,1,Month-to-month,0,Bank transfer (automatic),24.7,465.85,0,Female,0,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,0,0,0,1
6785,3090-HAWSU,61,1,Two year,1,Credit card (automatic),111.6,6876.05,1,Male,0,0,0,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,1,1,0,0,1,1,0
6786,9820-RMCQV,11,1,Month-to-month,0,Credit card (automatic),48.55,501,1,Female,0,0,0,No,DSL,Yes,No,No,No,No,No,0,0,1,0,0,0,0,0
6787,3174-RKMOW,35,1,Month-to-month,1,Electronic check,109.95,3782.4,0,Male,0,1,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,0,0,1,0,1,1,0
6788,1760-CAZHT,25,1,Month-to-month,0,Mailed check,20.8,460.2,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
6789,7839-QRKXN,1,1,Month-to-month,1,Mailed check,20.2,20.2,1,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
6790,8441-SHIPE,67,1,Two year,1,Bank transfer (automatic),25.6,1790.35,0,Female,0,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,0,0,1
6791,5204-QZXPU,19,0,Month-to-month,1,Electronic check,39.65,733.35,1,Male,0,0,0,No phone service,DSL,No,No,Yes,No,Yes,No,0,0,0,1,0,1,0,0
6792,4597-ELFTS,56,1,One year,0,Electronic check,24.9,1334,1,Male,0,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,1,0,1,0,1
6793,1320-GVNHT,72,1,Two year,1,Credit card (automatic),108.4,7767.25,0,Male,0,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,1,1,0,0,1,1,0
6794,1047-RNXZV,43,1,Two year,0,Mailed check,19.55,876.15,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,1,0,1
6795,3541-ZNUHK,55,1,Month-to-month,1,Electronic check,85.1,4600.95,0,Female,0,1,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,0,0,0,1,0,0,1,0
6796,8450-JOVAH,2,1,Month-to-month,0,Mailed check,56.7,113.55,1,Male,0,1,1,Yes,DSL,Yes,No,No,No,No,No,0,0,0,0,1,1,0,0
6797,8725-JEDFD,27,1,Month-to-month,1,Mailed check,69.05,1793.25,0,Male,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,1,1,0
6798,7562-UXTPG,13,1,Month-to-month,1,Mailed check,70.15,886.7,0,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,0,1,0
6799,8071-SBTRN,70,1,Two year,1,Mailed check,111.15,7737.55,0,Female,0,0,0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,1,0,0,1,0,1,0
6800,1113-IUJYX,14,1,One year,0,Mailed check,105.95,1348.9,1,Female,0,1,0,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,0,0,0,1,0,1,0
6801,6668-CNMFP,19,1,One year,1,Bank transfer (automatic),89.35,1686.85,0,Female,0,1,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,1,0,0,0,0,0,1,0
6802,5626-MGTUK,20,1,Month-to-month,1,Bank transfer (automatic),89.1,1879.25,0,Female,0,0,0,Yes,Fiber optic,Yes,No,No,No,Yes,No,0,0,0,0,0,0,1,0
6803,5681-LLOEI,43,1,One year,1,Credit card (automatic),91.25,4013.8,0,Male,0,1,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1,1,0
6804,8212-DJRCH,5,1,Month-to-month,1,Mailed check,90.35,434.5,0,Male,0,1,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,0,0,0,0,1,1,1,0
6805,4323-OHFOW,70,1,One year,1,Bank transfer (automatic),105.55,7195.35,0,Female,1,1,0,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,0,0,0,0,0,1,0
6806,4933-BSAIP,40,1,Two year,0,Mailed check,19.1,780.1,0,Female,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
6807,2030-BTZRO,6,1,Two year,1,Credit card (automatic),20.4,107.6,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
6808,1116-DXXDF,39,1,Two year,1,Electronic check,100.45,3801.7,0,Male,0,0,0,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,1,0,1,0,1,1,0
6809,9274-CNFMO,4,1,Month-to-month,0,Electronic check,74.95,308.7,1,Male,1,1,0,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
6810,7758-XKCBS,15,0,Month-to-month,1,Electronic check,29.7,438.25,1,Male,0,0,0,No phone service,DSL,No,No,No,Yes,No,No,0,0,0,1,0,1,0,0
6811,8992-JQYUN,1,0,Month-to-month,1,Electronic check,50.35,50.35,1,Male,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,0,0,0,1,0,1,0,0
6812,6563-VNPMN,45,1,Month-to-month,1,Bank transfer (automatic),85.7,3778.1,0,Female,1,0,0,No,Fiber optic,Yes,Yes,No,Yes,No,No,0,0,0,0,0,0,1,0
6813,0617-AQNWT,64,0,Two year,0,Electronic check,47.85,3147.5,1,Female,0,1,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0,1,0,1,0,0,0,0
6814,2267-WTPYD,57,1,Month-to-month,0,Credit card (automatic),94.0,5438.95,0,Female,1,1,0,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0,0,1,0,0,0,1,0
6815,0270-THENM,72,1,Two year,0,Bank transfer (automatic),69.85,5102.35,0,Male,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0,1,0,0,0,1,0,0
6816,2446-PLQVO,1,1,Month-to-month,1,Electronic check,70.3,70.3,1,Male,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
6817,4707-MAXGU,72,1,Two year,0,Credit card (automatic),25.85,1872.2,0,Male,0,1,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
6818,2710-WYVXG,3,1,Two year,0,Mailed check,71.1,213.35,0,Female,0,0,0,No,DSL,Yes,Yes,No,Yes,No,Yes,0,1,0,0,1,0,0,0
6819,3005-NFMTA,55,1,Month-to-month,1,Electronic check,98.8,5617.75,1,Male,1,0,0,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
6820,6300-BWMJX,59,1,Month-to-month,0,Electronic check,93.35,5386.5,0,Female,0,1,0,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0,0,0,1,0,0,1,0
6821,8784-CGILN,18,1,Month-to-month,1,Bank transfer (automatic),99.85,1776.95,1,Female,0,0,0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,0,0,0,0,1,0
6822,5389-FFVKB,32,1,Month-to-month,1,Credit card (automatic),80.3,2483.05,1,Male,1,1,0,No,Fiber optic,No,No,No,No,No,Yes,0,0,1,0,0,1,1,0
6823,7009-LGECI,4,1,Month-to-month,1,Bank transfer (automatic),50.55,235.65,0,Female,0,0,0,No,DSL,Yes,No,No,No,No,No,0,0,0,0,0,0,0,0
6824,8444-WRIDW,66,1,Month-to-month,1,Credit card (automatic),80.45,5224.35,1,Female,1,0,0,Yes,Fiber optic,No,Yes,No,No,No,No,0,0,1,0,0,0,1,0
6825,5022-KVDQT,27,1,Month-to-month,1,Electronic check,81.3,2272.8,0,Male,0,0,0,Yes,Fiber optic,No,No,Yes,No,No,No,0,0,0,1,0,1,1,0
6826,7976-CICYS,4,1,Month-to-month,1,Credit card (automatic),20.7,83.75,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,1,0,0,1,0,1
6827,1036-GUDCL,60,1,Month-to-month,1,Credit card (automatic),79.05,4663.4,0,Male,0,1,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,0,0,1,0,0,1,0,0
6828,2005-DWQZJ,8,1,Two year,0,Mailed check,19.05,201.7,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
6829,8148-WOCMK,8,1,Two year,0,Credit card (automatic),19.6,125,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
6830,7815-PDTHL,35,1,Two year,1,Mailed check,20.2,684.4,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,1,0,1
6831,9451-LPGOO,7,1,Month-to-month,1,Electronic check,86.8,620.35,1,Male,0,0,0,Yes,Fiber optic,No,No,No,No,No,Yes,0,0,0,1,0,1,1,0
6832,9173-IVZVP,53,1,Two year,0,Mailed check,20.9,1146.05,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
6833,9129-UXERG,18,1,Month-to-month,1,Credit card (automatic),103.6,1806.35,0,Female,1,0,0,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,0,1,0,0,0,1,0
6834,3635-JBPSG,15,0,Two year,1,Mailed check,38.8,603,0,Female,0,0,0,No phone service,DSL,No,Yes,No,No,No,Yes,0,1,0,0,1,0,0,0
6835,7964-ZRKKG,67,1,One year,1,Bank transfer (automatic),88.4,5798.3,0,Male,0,1,0,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,0,0,0,0,1,1,0
6836,5868-YWPDW,6,1,Month-to-month,1,Electronic check,84.2,519.15,1,Male,1,1,0,No,Fiber optic,No,Yes,No,No,No,Yes,0,0,0,1,0,1,1,0
6837,6229-LSCKB,6,1,Month-to-month,1,Electronic check,79.7,497.6,0,Male,1,0,0,No,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,1,1,0
6838,2025-JKFWI,13,1,Month-to-month,1,Mailed check,99.0,1301.7,1,Male,0,0,0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,0,0,1,1,1,0
6839,4078-SAYYN,11,1,Month-to-month,1,Electronic check,100.75,1129.75,1,Female,0,0,0,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
6840,1724-IQWNM,1,1,Month-to-month,1,Mailed check,19.3,19.3,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
6841,8217-QYOHV,5,1,Month-to-month,1,Mailed check,55.75,266.95,0,Male,0,0,0,No,DSL,Yes,No,No,Yes,No,No,0,0,0,0,1,1,0,0
6842,5546-QUERU,13,1,One year,1,Mailed check,19.95,257,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
6843,9940-HPQPG,9,1,Month-to-month,0,Bank transfer (automatic),91.75,865.8,1,Female,0,1,0,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,0,0,0,0,0,1,0
6844,6897-UUBNU,29,1,Month-to-month,0,Mailed check,89.65,2623.65,0,Male,0,0,0,No,Fiber optic,No,Yes,No,Yes,Yes,No,0,0,0,0,1,1,1,0
6845,6127-IYJOZ,1,1,Month-to-month,1,Mailed check,45.85,45.85,0,Male,1,0,0,No,DSL,No,No,No,No,No,No,0,0,0,0,1,1,0,0
6846,6618-RYATB,1,1,Month-to-month,1,Mailed check,79.55,79.55,1,Female,0,0,0,Yes,Fiber optic,No,No,Yes,No,No,No,0,0,0,0,1,0,1,0
6847,8930-XOTDP,18,1,Month-to-month,0,Mailed check,55.95,1082.8,0,Female,0,1,1,No,DSL,No,No,No,No,Yes,No,0,0,0,0,1,0,0,0
6848,5916-QEWPT,2,1,Month-to-month,0,Credit card (automatic),69.0,147.8,0,Female,0,1,0,No,DSL,No,No,Yes,No,Yes,Yes,0,0,1,0,0,0,0,0
6849,5060-TQUQN,30,1,Month-to-month,1,Bank transfer (automatic),83.55,2570.2,0,Male,0,1,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,0,0,0,0,0,1,1,0
6850,0531-XBKMM,66,1,Two year,0,Bank transfer (automatic),65.7,4378.9,0,Male,0,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,0,1,0,0,0,1,0,0
6851,8465-SBRXP,38,1,Two year,1,Bank transfer (automatic),94.9,3616.25,0,Male,0,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0,1,0,0,0,1,1,0
6852,2408-PSJVE,44,1,Month-to-month,1,Mailed check,61.9,2924.05,0,Male,0,1,1,No,DSL,No,Yes,Yes,Yes,No,No,0,0,0,0,1,1,0,0
6853,9079-YEXQJ,54,1,Month-to-month,0,Electronic check,111.1,6014.85,1,Female,0,0,0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,0,0,1,0,0,1,0
6854,9700-ZCLOT,2,1,Month-to-month,0,Mailed check,20.0,32.7,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
6855,8738-JOKAR,42,1,One year,1,Mailed check,67.7,2882.25,0,Female,0,0,0,No,DSL,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,0,0,0
6856,4534-WGCIR,58,1,Two year,0,Credit card (automatic),25.15,1509.9,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
6857,1930-WNXSB,58,1,Month-to-month,1,Electronic check,92.85,5305.05,0,Male,0,1,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,0,0,1,0,1,1,0
6858,2685-SREOM,25,1,Month-to-month,1,Electronic check,89.1,2368.4,1,Female,0,1,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,0,1,0
6859,3508-CFVZL,71,1,Two year,0,Mailed check,111.3,7985.9,0,Female,0,0,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,1,0,1,0
6860,0402-CQAJN,37,1,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,1,Female,0,0,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,0,0,0,0,1,0
6861,6692-UDPJC,14,1,Month-to-month,1,Electronic check,91.65,1301,1,Female,0,1,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,0,0,1,0,0,1,0
6862,1273-MTETI,4,1,Month-to-month,1,Electronic check,88.85,372.45,1,Female,1,0,0,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,0,1,0
6863,0657-DOGUM,48,1,One year,1,Bank transfer (automatic),60.6,2985.25,0,Female,0,1,0,Yes,DSL,Yes,No,No,Yes,No,No,1,0,0,0,0,0,0,0
6864,5480-HPRRX,3,0,Month-to-month,0,Electronic check,25.3,77.75,1,Female,1,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,1,0,0,0,0
6865,8792-AOROI,8,1,Two year,0,Mailed check,65.5,564.35,0,Female,0,1,0,No,DSL,Yes,No,No,Yes,No,Yes,0,1,0,0,1,0,0,0
6866,0295-PPHDO,1,1,Month-to-month,1,Electronic check,95.45,95.45,1,Male,0,0,0,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
6867,5146-YYFRZ,67,1,Two year,0,Bank transfer (automatic),19.95,1311.75,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,1,0,1
6868,1195-OIYEJ,13,1,Month-to-month,1,Electronic check,91.1,1135.7,1,Male,0,0,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
6869,5906-CVLHP,45,1,One year,1,Credit card (automatic),54.15,2319.8,1,Female,0,1,1,No,DSL,No,Yes,No,Yes,No,No,1,0,1,0,0,0,0,0
6870,3452-SRFEG,49,1,Month-to-month,1,Bank transfer (automatic),74.6,3720.35,0,Male,0,0,0,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,0,0,1,1,0
6871,4070-OKWVH,52,1,Month-to-month,0,Bank transfer (automatic),94.6,5025.8,0,Female,0,1,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,0,0,0,0,0,1,0
6872,5297-MDOIR,63,1,One year,1,Credit card (automatic),81.15,5224.5,0,Female,0,1,0,No,Fiber optic,Yes,No,Yes,No,No,No,1,0,1,0,0,0,1,0
6873,6369-MCAKO,68,1,Two year,1,Bank transfer (automatic),89.05,6185.8,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,0,0,0
6874,4926-UMJZD,31,1,Month-to-month,1,Mailed check,49.2,1498.55,0,Female,0,1,0,No,DSL,No,No,No,Yes,No,No,0,0,0,0,1,0,0,0
6875,6848-HJTXY,64,1,Two year,0,Credit card (automatic),19.45,1208.6,0,Female,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
6876,6341-AEVKX,62,1,One year,1,Electronic check,104.3,6613.65,0,Female,0,1,0,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,0,0,1,0,0,1,0
6877,4501-EQDRN,1,1,Month-to-month,0,Bank transfer (automatic),69.7,69.7,1,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,0,0,1,0
6878,2990-HWIML,6,1,Month-to-month,1,Electronic check,89.5,573.3,1,Female,0,0,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,0,1,0
6879,0682-USIXD,21,1,Month-to-month,1,Electronic check,86.05,1818.9,0,Female,0,1,0,No,Fiber optic,No,No,No,Yes,Yes,No,0,0,0,1,0,0,1,0
6880,6976-BWGLQ,72,1,Two year,0,Bank transfer (automatic),25.2,1787.35,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,0,0,1
6881,7078-NVFAM,32,0,Month-to-month,1,Electronic check,35.15,1051.05,0,Female,0,1,1,No phone service,DSL,Yes,Yes,No,No,No,No,0,0,0,1,0,0,0,0
6882,8065-QBYTO,71,1,One year,1,Credit card (automatic),99.65,7181.25,0,Female,1,0,0,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,1,0,1,0,0,0,1,0
